Texto,Sentiment
"RT @alferdez: Recibi en Olivos al empresario Luis Perez Companc, titular de Molinos Rio de La Plata, con quien conversamos sobre la posibilidad de que el Estado, que adquiere 12 millones de toneladas de alimentos, pueda comprarlos directamente a los productores, sin intermediarios. https://t.co/IwIoxYylBv",NEUTRAL
"QT @alferdez: Se podia comprar a los productores. #CoronavirusArgentina ; Recibi en Olivos al empresario Luis Perez Companc, titular de Molinos Rio de La Plata, con quien conversamos sobre la posibilidad de que el Estado, que adquiere 12 millones de toneladas de alimentos, pueda comprarlos directamente a los productores, sin intermediarios. https://t.co/IwIoxYylBv",NEUTRAL
RT @Ecos365: Fernandez analizo con el titular de Molinos la posibilidad de comprar alimentos directo a productores: Alberto recibio en la Residencia Presidencial de Olivos a Luis Perez Companc. El presidente señalo que conversaron sobre la adquisicion sin intermedi... https://t.co/Q2yg6Te1Qk,NEUTRAL
El Presidente (@alferdez) analizo con Molinos comprar alimentos directamente a productores https://t.co/mpTDNbkbBf,NEUTRAL
[Politica] @alferdez se reunio con el titular de la empresa Molinos https://t.co/BIOaMK4vqC,NEUTRAL
[Politica] @alferdez se reunio con el titular de la empresa Molinos https://t.co/JAd2aGdM6N,NEUTRAL
"Alberto Fernandez recibio en Olivos a Luis Perez Companc, de Molinos Rio de La Plata: Conversamos sobre la posibilidad de que el Estado, que adquiere 12 millones de toneladas de alimentos, pueda comprarlos directamente a los productores, sin intermediarios, dijo el presidente. https://t.co/dSNN8RWE2N",NEUTRAL
"Recibi en Olivos al empresario Luis Perez Companc, titular de Molinos Rio de La Plata, con quien conversamos sobre la posibilidad de que el Estado, que adquiere 12 millones de toneladas de alimentos, pueda comprarlos directamente a los productores, sin intermediarios. https://t.co/IwIoxYylBv",NEUTRAL
"Alberto y Arroyo recibieron en Olivos a Perez Companc, titular de Molinos Rio de La Plata. 📸 https://t.co/iEaK59nzuA",NEUTRAL
RT @Valentinxx_: @etchartvalentin pk posta re vas a poner asi porque te tomaron la pepsi? yop: ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8,NEUTRAL
RT @SRhyheim: I know it’s not Cadbury 🙈 ...but anyone want some Chocolate? https://t.co/ADdETpgxBp,NEUTRAL
Me mintieron: - Me compre Casancrem y NUNCA vole para arriba. - Me compre Mr Musculo y NUNCA... https://t.co/6Is0sqpYkP,NEUTRAL
"QT @GustavoEPereira: RT @AntoAdami10: Que payaso de mierda, lo cagaria a tiros ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8",NEUTRAL
��🇹 | #Italia: las compañias McDonald's y Coca-Cola realizaron millonarias donaciones a la Cruz Roja italiana y proporcionaron ayuda para combatir el COVID-19. El dinero se utilizo para comprar material especializado de uso sanitario que faltaba. https://t.co/pQv3hft0Ip,POSITIVE
QT @GustavoEPereira: RT @Nanita_aa: Puse 2 latas a enfriar y las 2 me tomo el gran hijo de la mierda ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8,NEUTRAL
QT @GustavoEPereira: RT @MacaVeci: @Solcifernandezz ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8,NEUTRAL
QT @GustavoEPereira: RT @candeperez5551: Pm soy yo ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8,NEUTRAL
La empresa lactea Danone desconoce un acuerdo por el pago de un plus por produccion. Desde Atilra denuncian que la planta tenia dentro del acuerdo a 300 trabajadores que luego fueron reducidos a 200 y ahora buscan quitarselo a 49 https://t.co/2VFKpcu0t1,NEGATIVE
��🇹 | #Italia: las compañias McDonald's y Coca-Cola realizaron millonarias donaciones a la Cruz Roja italiana y proporcionaron ayuda para combatir el COVID-19. El dinero se utilizo para comprar material especializado de uso sanitario que faltaba. https://t.co/pQv3hft0Ip,POSITIVE
"RT @DiarioElBarrio: Empleados del Burger King de Triunvirato y Monroe denuncian falta de pago y presentismo y que los obligan a reintegrarse al trabajo el lunes 13/4 sin garantias de seguridad. Identica situacion viven sus compañeros de McDonald's, Mostaza y Starbucks. 👉 https://t.co/8O37OkLMKS https://t.co/aXBRRXJ6MF",NEGATIVE
"El Presidente analizo con Molinos comprar alimentos directamente a productores Ademas, estudiaron la aplicacion de un sistema con procesos claros y transparentes que permita que todas las empresas productoras puedan acceder a ser proveedoras del Estado. https://t.co/4CKiVaKnOH",NEUTRAL
"QT @alferdez: Excelente idea. ; Recibi en Olivos al empresario Luis Perez Companc, titular de Molinos Rio de La Plata, con quien conversamos sobre la posibilidad de que el Estado, que adquiere 12 millones de toneladas de alimentos, pueda comprarlos directamente a los productores, sin intermediarios. https://t.co/IwIoxYylBv",NEUTRAL
Fernandez analizo con Molinos la posibilidad de comprar alimentos directamente a productores https://t.co/84jLaRvNaV https://t.co/lgbp3C8sXD,NEUTRAL
"RT @alferdez: Recibi en Olivos al empresario Luis Perez Companc, titular de Molinos Rio de La Plata, con quien conversamos sobre la posibilidad de que el Estado, que adquiere 12 millones de toneladas de alimentos, pueda comprarlos directamente a los productores, sin intermediarios. https://t.co/IwIoxYylBv",NEUTRAL
El Presidente recibio al titular de Molinos Rio de la Plata https://t.co/m2CSkrp8Tb https://t.co/h3T9gTAriT,NEUTRAL
"@BrunoEdre Hola Santiago, buenas tardes. Gracias por escribirnos. Por favor si tenes alguna consulta o sugerencia envianos un email a arcor@arcor.com, con los siguientes datos:",NEUTRAL
"@marujita_racing Hola Mariela, buenas tardes. Gracias por escribirnos. Por favor si tenes alguna consulta o sugerencia envianos un email a arcor@arcor.com, con los siguientes datos:",NEUTRAL
"@DiegoBubillo Hola Diego, buenos tardes. Gracias por escribirnos. Por favor si tenes alguna consulta o sugerencia envianos un email a arcor@arcor.com, con los siguientes datos:",NEUTRAL
"@Joaquin20987685 Hola Joaquin, buenos tardes. Gracias por escribirnos. Por favor si tenes alguna consulta o sugerencia envianos un email a arcor@arcor.com, con los siguientes datos:",NEUTRAL
"@comanche12 Hola comanche, para tu consulta contactate con Fundacion Arcor a traves de su sitio https://t.co/HUswZfAncH, por mail a funarcor@arcor.com. ¡Saludos!",NEUTRAL
"RT @BoyoWM: la Vauquita , pero la verde.... y el cadbury con yogurt de frutilla . #MundialDeGolosinas @sexypipolradio",POSITIVE
"Mi novia se fue a bañar y mientras armo uno en la cama la estoy esperando con un cadbury de frutilla, un te y un sahumerio de coco 💖 asi o mas increible soy?!",NEUTRAL
"@Hugo_Daniel_W Hola, te contamos que el Dirigible de La Serenisima quedo inutilizado a causa de una tormenta ¡Saludos!",NEUTRAL
RT @delfidaguerre51: https://t.co/EXWQVFs10m Destapo otra cerveza por tupac y Wu- Tang Clan... @xxlirione la rompiste negro!,NEUTRAL
QT @GustavoEPereira: RT @BarTorres01: Cuando mis primas me toman la coca del fernet 🙄 ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8,NEUTRAL
QT @GustavoEPereira: RT @graca__: literal ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8,NEUTRAL
Dramas silenciosos: ¿que proyectos financia Coca-Cola para garantizar el acceso al agua a tres millones de hogares? https://t.co/3b94YTKP9l - Via @EconoSus https://t.co/zv0s82SwVI,NEUTRAL
Dramas silenciosos: ¿que proyectos financia Coca-Cola para garantizar el acceso al agua a tres millones de hogares? https://t.co/3b94YTKP9l https://t.co/06T0EWXnHM,NEUTRAL
QT @GustavoEPereira: RT @denicha186: JAJAJAJA yo culiao ; - Mi hermano enserio te vas a poner asi porque te tomaron la coca-cola? Yo: https://t.co/yK2ZtYRUn8,NEUTRAL
"QT @LANACION: No era nada mio. Aclaro ; Murio Gilberto Montagna, uno de los exdueños de Terrabusi https://t.co/oEbdVB4K0F https://t.co/EFwlJHfAKZ",NEUTRAL
"Murio Gilberto Montagna, uno de los exdueños de Terrabusi https://t.co/oEbdVB4K0F https://t.co/EFwlJHfAKZ",NEUTRAL
"RT @Rana_RSF: #MundialDeGolosinas @sexypipolradio Toblerone, mas facil salir de la droga que de esto. Hoy tenes que ser dueño de una multinacional para comprarlo https://t.co/sGbiMQUAnP",NEGATIVE
"RT @Rana_RSF: #MundialDeGolosinas @sexypipolradio Toblerone, mas facil salir de la droga que de esto. Hoy tenes que ser dueño de una multinacional para comprarlo https://t.co/sGbiMQUAnP",NEGATIVE
"RT @bronceadocloss: Para mi la mejor golosina, precio-calidad, es el Block. Le hace el amor de parado al Shot. El toblerone esta sobrevalorado. Y Tita mata Rodhesia. #mundialdegolosinas @sexypipolradio",NEGATIVE
"@romanspinella @luchio 124 seguidores la puta madre, dame una gatorade de covid 19",NEUTRAL
RT @RosarioSufreOk: Por favor rt es otra enjaulada de Imusa !! #Milka @emergenciasAR @silvinacrisi @Yojuanjunco @fenirubio @jsalum63 @gongor1971 ; #Rosario #Imusita #MILKA #ADOPCION. Tiene entre 3 /4 años. Lleva ese nombre porque es todo dulzura. Mediana. Castrada. Espera dentro de una jaula de Imusa que alguien abra su corazon y la adopte. Contacto: 341 4688171 https://t.co/E3FAllexAX,NEUTRAL
"RT @blanquitofranco: Bananita Dolca es Francia, no le fue muy bien muchas veces pero siempre equipazo @sexypipolradio #MundialDeGolosinas https://t.co/2Ej9wwB0gz",NEUTRAL
"RT @juampifreack: @sexypipolradio @escuchocongo #MundialDeGolosinas Yo voy por la Bananita Dolca Grande... Es como el Gol de Rojo contra Nigeria en el Mundial de Rusia.... Glorioso, pero efimero!",NEUTRAL
Danone España reconoce el esfuerzo de los empleados con una prima excepcional de 500 euros 👉 https://t.co/VcuUuHB3cj via @CompromisoRSE #rrhh https://t.co/niYrED2apW,POSITIVE
"QT @francotorchia_: Jaaaaaa... no sabes l de gilette que vi pasar por este bozo... a mi no jaaaa. Te quiero ; 49 años de trabuca, imaginate me acaba de decir @lizytagliani. Mori",NEUTRAL
"RT @izquierdadiario: [Desde las 12, #LaIzquierdaEnVivo] #SiNoCobroNoComo: precarizacion laboral en tiempos de pandemia; movil desde el Durand; un gran ejemplo de trabajadores de #McDonalds en Marsella y mucho mas. 🔴 Seguilo en Facebook Live y nuestro canal de YouTube: https://t.co/wx9L1E97P1 https://t.co/LflQNBSTAP",NEGATIVE
QT @paralaje_real: Solo abrio para delivery. X @glovo por ej. ; @soylachicadeoro Chica dorada: ¿fuiste al Mc Donalds?,NEUTRAL
Abrieron los mc Donalds. Twitter es servicio. *send doble cuarto* @McDonalds_Ar,POSITIVE
Ministerio de Trabajo interviene para que McDonald´s y Burguer paguen el 100% del sueldo a empleados https://t.co/grZfR4n2qy,NEGATIVE
RT @marxe_la: lo que daria por tener una bolsa de palitos de la selva para entrarle duro y parejo #MundialDeGolosinas @sexypipolradio https://t.co/USDCFkXbSu,POSITIVE
RT @marxe_la: lo que daria por tener una bolsa de palitos de la selva para entrarle duro y parejo #MundialDeGolosinas @sexypipolradio https://t.co/USDCFkXbSu,POSITIVE
"RT @AleOjeda77: @sexypipolradio #MundialDeGolosinas el mantecol, no puedo parar!",POSITIVE
"@vcm19_1 @GuadaluluDz Su Alteza Serenisima, el Principe/Princesa Soberano/a de Monaco. Un tratamiento de Alteza Serenisima es menor que un Su Alteza Real, segun tengo entendido.",NEUTRAL
"RT @pablomontagna: No era nada mio. Aclaro https://t.co/NwHWzuWXPE ; Murio Gilberto Montagna, uno de los exdueños de Terrabusi https://t.co/oEbdVB4K0F https://t.co/EFwlJHfAKZ",NEUTRAL
"A rundown on how #CPG companies, including @PepsiCo, @Unilever & @Nestle, have provided assistance during this #pandemic - by @LeonKaye https://t.co/oWlMzU14Sm https://t.co/A0ISeg0EfD",NEUTRAL
RT @MarceloPLima: Unilever CEO: Let me be clear. Coronavirus is NOT positive for Unilever on a commercial basis. (Despite growth in consumption of many items.) Only in the US are we seeing this dramatic pantry hoarding. US consumer has bigger house size and more appetite for credit card debt.,NEUTRAL
El Milka oreo blanco es extasis para mi cuerpo,POSITIVE
"A rundown on how #CPG companies, including @PepsiCo, @Unilever & @Nestle, have provided assistance during this #pandemic - by @LeonKaye https://t.co/oWlMzU14Sm https://t.co/A0ISeg0EfD",NEUTRAL
"6:32 y ya tengo los huevos al plato de los boludos que creen que medidas hay que tomar en tiempos de corona virus. Fracasados, en su casa la esposa no les deja decir ni si ni no y aca se hacen los estadistas. Panfilos!!!! Vayan a adormir la siesta.",NEUTRAL
"RT @mavirginiagomez: Techint Acindar Peugeot Siderca Penta McDonalds Mostaza Wendys Burger King KFC Starbucks Kentucky GPS Aerolineas Jovenes o adultos. Precarios o en blanco, somos de una misma clase y hay que pararle la manos a los empresarios. #NiDespidosNiRebajasSalariales",NEGATIVE
No es justo: hay gente que tiene que elegir entre darles la leche a sus hijos o comer. Yanina trabaja en McDonald's y converso con @NicolasdelCano sobre el brutal recorte de salario. #NiDespidosNiRebajasSalariales https://t.co/zPTBj37Dbu,NEGATIVE
"🍔👎🏻 Multinacionales y empresas con ganancias siderales como McDonald's, Burger King, Starbucks, Mostaza, KFC, entre otras, quitan el presentismo y hambrean a pibas y pibes precarios. Basta. #NiDespidosNiRebajasSalariales https://t.co/vutAKrjCq1",NEGATIVE
"RT @McTrabajadorxs: Asi combate @McDonalds_Ar el coronavirus, sin escrupulos para poder seguir facturando. Tanto lxs @AppTrabajadores como lxs gerentes de Mc estan en peligro si siguen acumulandose en los locales. No les importa nuestra vida, solo sus ganancias #NiDespidosNiRebajasSalariales https://t.co/urYyx01dvc",NEGATIVE
"RT @PTSarg: 🍔👎🏻 Multinacionales y empresas con ganancias siderales como McDonald's, Burger King, Starbucks, Mostaza, KFC, entre otras, quitan el presentismo y hambrean a pibas y pibes precarios. Basta. #NiDespidosNiRebajasSalariales https://t.co/vutAKrjCq1",NEGATIVE
RT @PTSarg: No es justo: hay gente que tiene que elegir entre darles la leche a sus hijos o comer. Yanina trabaja en McDonald's y converso con @NicolasdelCano sobre el brutal recorte de salario. #NiDespidosNiRebajasSalariales https://t.co/zPTBj37Dbu,NEGATIVE
RT @FacuKiund: Compre palitos de la selva... Se come este? https://t.co/P9NfMpWHb1,NEUTRAL
El Milka oreo blanco es extasis para mi cuerpo,POSITIVE
QT @MelPrzz: RT @notaniok: Todos jajaja camiones de la serenisima tienen ahi abajo ; Como me la baja mal que un pibe me parezca lindo pero sea re pajero mal,NEUTRAL
"RT @LuchooDuaiguess: Destapo Una Cerveza Por Los Que Aca Estan, Destapo Una Cerveza Por Amigos Y Mis Fans, Destapo Otra Cerveza Por Tupac Y Wu- Tang Clan, Destapo Una Cerveza Por Los Que Se Van...@xxlirione 🔥🔥🔥",NEUTRAL
Declaracion de @UnileverPrensa sobre su rol como empresa productora de articulos de primera necesidad ante la pandemia. https://t.co/IjZhXCPrsX,NEUTRAL
Alberto y Fabiola sorprendieron a un comedor comunitario de Quilmes con una videollamada. https://t.co/6amqcJgo9c,NEUTRAL
Ayuda en la pandemia: Danone lanza una campaña de crowdfunding para asistir a los colectivos vulnerables https://t.co/5rXtk4srcf - Via @EconoSus https://t.co/f3Qc89HSSL,POSITIVE
@spacesnarry en Ticketmaster sale que es el 2 de noviembre pero aun el pepsi center no dice nada,NEUTRAL
"RT @lavozdelfutbol2: #Argentina 🇦🇷 | PROMO FELIZ: Riquelme esta feliz, 2011. ¿Se acuerdan de la publicidad de @PepsiArgentina y @LaysArg? @HoracioPagani https://t.co/d5xcrGpI0P",POSITIVE
"RT @LeahR77: This reminds me of what Joan Crawford said to PEPSI board members “Don’t F@ck with me fellas “! Our president just shoved the Dem governors threats right back up their arses! RT if you love it as much as I do ! ; Tell the Democrat Governors that “Mutiny On The Bounty” was one of my all time favorite movies. A good old fashioned mutiny every now and then is an exciting and invigorating thing to watch, especially when the mutineers need so much from the Captain. Too easy!",NEUTRAL
¿Tenias esta version de Popotitos en el Pepsi Music 2012? En el link de aca abajo tenemos mas versiones de ese dia 🔥 👉 https://t.co/d3rsgzxbsS ¿Te suscribis a #VorterixMedia? ♥️ https://t.co/pl1xb7byfX https://t.co/lRVYn4czhz,NEUTRAL
@Maricipe27 refacil. la cocacola.,POSITIVE
@MedinaIbelise @vtolosapaz @CaritasAR @KnorrArgentina @UnileverPrensa @ArgContraHambre @alferdez @SantiCafiero @GrupoCurasOPP @CNCPS_oficial @FrenteDeTodos @Gatosylvestre @mariarosamuinos @wadodecorrido podes comunicarte con el area de trabajadores sociales del ministerio a los siguientes telefonos: (011) 4348-6428/6443/6439/6429 para dejar registrado tu numero de contacto y coordinar la mejor manera de brindarte ayuda. Saludos.,NEUTRAL
"RT @barciaml: #Trelew #Cuarenta Camion transportista de cerveza Quilmes llego desde #BahiaBlanca. Chofer reside en Trelew y queria pasar la noche con su familia. Intervino @Policia_Chubut y se determino pasara la noche en el camion a la vera de la ruta, mañana descarga y vuelve a Bahia Blanca. https://t.co/421ByajB4k",NEUTRAL
@LaDoc91 Dejame llorar y un Gillette afilado por favor.,NEUTRAL
"@Sole77pichu Es evidente que CAME y Mc Donald, tienen mas fuerza q Abogados y nuestros Colegios Profesionales y solo se soluciona del “ mostrador para adentro” .",NEUTRAL
RT @StacyInMalibu: Nadie..nada de comprar en Mc Donalds hasta que les paguen a los pibes sus sueldos completos! @McDonalds_Ar ; Con quien compartirias esto cuando termine la cuarentena?? https://t.co/HmT9bc0VfA,NEGATIVE
"Eles estão na lista de pessoas mais ricas do mundo da revista Forbes, mas começaram as carreiras com trabalhos bem modestos — um deles chegou a trabalhar fazendo hamburgueres do McDonald's 🍔. #ArquivoBBC https://t.co/FHJ3hb1m3N",NEUTRAL
"Nos han informado que de ahora en adelante a las personas negras no se les permite la entrada al restaurante, decia un aviso en un McDonald's en Canton, China. https://t.co/ZIrYAdtx3N",NEGATIVE
El feminismo es el mejor cliente de McDonald's.,NEUTRAL
QT @Ricardojhr_: La oreo obvio ; Elimina 1 si te atreves ps. https://t.co/wcA0P9PpAQ,NEGATIVE
@Trissttttt @facuferrari01 En que sentido la Oreo que se invento en el 1900 es una experiencia nueva,NEUTRAL
QT @FRJ___: Same energy https://t.co/33u3TFDYTn ; Hoy hice mi cheesee cake de Oreo que me pidieron por encargo 💁🏻‍♂️ todo el tutorial en mi instagram 💋 https://t.co/HBi4sPoxtd,NEUTRAL
QT @PepsiArgentina: Este sabado podes ser parte de un recital historico. Te lo cuento en @pepsiargentina: ; Con @capitanintriga ya estamos listos para el evento del año. ¿Vos tambien? Seguilo aca 👉 https://t.co/7w0i5ijOmt https://t.co/rBe1Y6VXYD,NEUTRAL
@CarinitaCarloni Hola! La Serenisima cuenta con un Departamento de Donaciones con el que podes contactarte por mail a: donaciones@mastellone.com.ar ¡Saludos!,NEUTRAL
"mi papa no puede entender como puedo tomar vino con coca, perdon pa te juro que vino solo tambien tomo",NEUTRAL
"@WinryNight Creo que Cola Cao no llega a Argentina, y si es asi no lo conozco. Por tal razon sera Nesquik (aunque creo que hay mejores jaja)",NEUTRAL
"McDonald´s, Burger King, Starbucks y otras cadenas bajan un 30% los sueldos de abril https://t.co/FmrRuibhcu",NEGATIVE
"RT @Gracielmoreno: PRIMICIA. McDonald's, Burguer King y Starbucks rebajan sueldos en abril a 25000 jovenes, pagaran un 30% menos del salario bruto. Habian bajado hasta un 50% en marzo, el ministerio de Trabajo ordeno que paguen el 100%. Mi nota en @BAENegocios https://t.co/QBX9Aj5HJZ",NEGATIVE
"RT @Gracielmoreno: PRIMICIA. McDonald's, Burguer King y Starbucks, entre otras, deberan pagar el 100% de los sueldos de marzo. Habian bajado hasta el 50%. Acordaron reducir 30% del sueldo bruto de abril. La medida afecta a 25000 trabajadores. Mi nota en @BAENegocios https://t.co/QBX9Aj5HJZ",NEGATIVE
McDonald's y otras cadenas de comida rapida pagaron marzo y bajaron 30% los sueldos https://t.co/5Phypyze0g https://t.co/v1zshoQMlz,NEGATIVE
"Coronavirus en el pais: McDonald's, Burger King y Starbucks resuelven un nuevo acuerdo salarial https://t.co/PeMu88nKTk https://t.co/jCr5byBxpf",NEGATIVE
McDonald's y otras cadenas de comida rapida pagaron marzo y bajaron 30% los sueldos https://t.co/nYXbkyhkaC https://t.co/ySP6Y4pYn9,NEGATIVE
"QT @InjuveArg: A McDonald's, Burger King y demas multinacionales que lucran con la obesidad les gusta esto. ; Atravesamos un contexto en el que los mensajes gordofobicos se multiplican y las exigencias caen con mas fuerza sobre nuestros cuerpos⁣. Para reflexionar sobre estos discursos, charlaremos con @_brendamato en vivo a traves de la cuenta de Instagram de @hablemosdetodok. https://t.co/aEFBRf1hMp",NEGATIVE
RT @PepsiArgentina: No podemos estar mas contentos de estar haciendo la previa del #TogetherAtHome con @emmahorvilleur1 🙌 https://t.co/RVbpAOi1d0,NEUTRAL
Tengo ganas de tomar una coca lpm,POSITIVE
"Some @FoxNews sponsors🤬financing the daily assault on reality, tagged to receive notifications for each like etc. @LifeLock @safelite @Disney @UniversalPics @hulu @WeatherTech @MyPillowUSA @sanofi @Nestle @Tampax @Always @StarKistCharlie @Arbys @Applebees @redlobster @IHOP @ADT",NEUTRAL
"@MariaAleKirch @Gatosylvestre Bananas maduras, use 7 u 8. 4 huevos. Nueces. Miel. Canela. Una cucharada del nesquik de mi hija 😂 y avena (tenia procesada pero la vez pasada procese la otra que tenia y tambien quedo bien). Y al horno. De avena fueron unos 750gr maso. Y con eso me salieron esos dos.",NEUTRAL
"¿Sabias que? 🍻 Un dia como hoy, haciamos historia, firmando el acuerdo eterno con @Quilmes_Cerveza motivo de orgullo de todos los socios e hinchas. HOY mas que nunca redoblamos nuestro esfuerzo para ayudar a toda la comunidad en este dificil momento que nos toca atravesar. 🍻 https://t.co/Ua2N4OFZ8h",POSITIVE
"@leocalderone en Mexico fue lo primero que prohibieron, pero diciendo que era por la poca produccion de Heineken (tienen fabrica alla). AMLO maneja la OMS.",NEGATIVE
QT @eyrsie: It is of course @WesMcDonald10! https://t.co/mMFghe7VG5 ; @WFCOfficial Wes McDonald,NEUTRAL
"Les quiero contar una linda historia. En febrero abri un #MANTECOL, que no estaba rico. Eso me angustio mucho esa noche de verano... Al poco tiempo me llego un mensaje de @MDLZ pidiendo disculpas. Hoy me dejaron 2 Mantecol en casa!!! 😃 #RespuestaCorrecta 👏🏼 https://t.co/mjOTBAr6ix",POSITIVE
".@yayaninaa en @BichosdeCampo La semana pasada hubo un faltante importante de molinos Cañuelas, supuestamente la semana que viene tiene que estar todo solucionado con @nicorazzetti por @Rivadavia630 https://t.co/lOftlqtj0k",NEGATIVE
OREO,POSITIVE
@PepsiArgentina Jajaja Sofi Tukker por afanoooo 🌲🌲🌿🌵🌱🍀,NEUTRAL
"QT @GlblCtzn: RT @PepsiArgentina: Es ahora y desde tu casa. Mira en vivo el #TogetherAtHome con @GlblCtzn 👇 ; ⭕️We’re LIVE! Tune in to One World: #TogetherAtHome for performances from some of the world’s biggest artists, stories from frontline workers, and insights from health experts. It's all in support of the @WHO’s COVID-19 Solidarity Response Fund. Watch now: https://t.co/Yu68OWPvHG",NEUTRAL
"RT @CHIPO_80: @cauciello @antarescerveza Humildemente, murieron 4 budweiser. La cuarentena me dejo con eso........ https://t.co/w6eC9Mspfh",NEUTRAL
"Mañana sale el hilo de Su Alteza Serenisima, la Princesa Grace de Monaco: La Princesa de Hollywood.",NEUTRAL
"RT @EstebanFulanito: #BakeOff -Bueno chicos, hoy vamos a hacer un jugo Tang Damian: https://t.co/SLfV4q1X44",NEUTRAL
El casancrem esta mas caro que 5 millones de barrilles de petroleo,NEGATIVE
Plan de vida sustentable: Unilever se suma a los esfuerzos de ayuda a poblaciones vulnerables https://t.co/clLFViHF0e - Via @EconoSus https://t.co/jen0u7kem6,NEUTRAL
"QT @McTrabajadorxs: McDonald's y PedidosYa disputan la final del Mundial de Explotadores (Cinemark la venia rompiendo pero le toco un cruce imposible en cuartos, como Uruguay en Rusia 2018) https://t.co/leXWXdfrM0 ; Ahora si gente, el momento mas esperado..llego LA FINAL DEL #MUNDIALDEEXPLOTADORES @McDonalds_Ar VS @pedidosya La cenicienta, #Penta quedo en el camino pero hizo un gran torneo gracias a la brutal represion contra lxs compañerxs de @Penta_en_lucha prohibido olvidar! https://t.co/W4oUJNvOY7",NEGATIVE
"RT @mirandadress: No se ustedes pero yo no pienso ir nunca mas a Mc Donald´s, Starbucks y todas las que les pagaron el 50% del sueldo a sus empleados durante la pandemia, no se van a fundir sin mi pero no me da el estomago, y ademas hay que bancar a los bares y restaurantes de nuestros barrios",NEGATIVE
"@nadinafornara @luchalop @mirandadress Me parece barbaro, posta, como comer organico, esta perfecto, yo solo trataba de aclarar el punto que el o los dueños de 1 local Starbucks o McDonalds no son distintos al de un bar, es otro modelo de negocio nada mas. Los dos son emprendimientos pyme",NEUTRAL
"📽️ Over the weekend, we caught up with #Saddlers winger Wes McDonald to find out how he's been getting on during the lockdown period https://t.co/SyIrCVwgwH",NEUTRAL
"Tengo altas ganas de una chocotorta, de unas pringles, de unos cheetos y de un alfajor aguila. Soy esto",POSITIVE
"@BeluHidalgo_ Hola Belu, te contamos que La Serenisima tiene una nueva propuesta en sus leches: 3210, diferenciadas por su tenor graso. A medida que se reduce el contenido graso, en la nueva linea de leches, disminuye el aporte calorico, y esto hace que la leche sea mas liviana.",NEUTRAL
"RT @patonietzsche: La publicidad de Stella Artois, que intenta ser motivadora y pronosticadora de los buenos tiempos que vendran, dice: “despues de la Gran Depresion vino una alegria mucho mas grande”. NO. Vino una guerra mundial, darling.",NEUTRAL
"QT @patonietzsche: Exacto. ; La publicidad de Stella Artois, que intenta ser motivadora y pronosticadora de los buenos tiempos que vendran, dice: “despues de la Gran Depresion vino una alegria mucho mas grande”. NO. Vino una guerra mundial, darling.",NEUTRAL
Esta sonando Wu-Tang Clan - Radio V01. Sintoniza https://t.co/kp4nsV9SaF 24 horas con lo mejor de la musica! #BillboardRadio,NEUTRAL
Temporada de balances 📊 - 21/04 🟢 Coca-Cola (NYSE: $KO) EPS u$s 0.51 vs EPS estimada u$s 0.44 🟢 Philip Morris (NYSE: $PM) - EPS u$s 1.21 vs EPS estimada u$s 1.13 🟢 Lockheed Martin (NYSE: $LMT) EPS u$s 6.08 vs EPS estimada u$s 5.78,NEUTRAL
que es mas venenoso? tomar agua de la canilla o cocacola? pregunto en serio,NEGATIVE
Asistencia social: Coca-Cola revela su plan para reducir el impacto del coronavirus https://t.co/go8qwnQOQZ - Via @EconoSus https://t.co/1SnGBrELIi,NEUTRAL
Necesito un suero de palitos de la selva.,POSITIVE
"@SentirEnTuits Obvio que palitos de la selva, los billiken son gusto a plastico",POSITIVE
QT @AlexaFalessi: RT @Fgtlbdt: No se pero a mi me re gustan los palitos de la selva boe ; mira mami soy un palito de la selva https://t.co/efpE2qqZLP,POSITIVE
Coca-Cola alerta de que sus ventas han caido un 25% en abril debido al coronavirus https://t.co/DmLFwL2BuS,NEGATIVE
RT @AperturaCom: Coca-Cola alerta que sus ventas cayeron un 25% en abril debido al coronavirus https://t.co/pHpOTcURo2,NEGATIVE
Efecto coronavirus: Coca-Cola pierde en abril el 25% de sus ventas globales por la pandemia https://t.co/SIt45P8uKB https://t.co/tO20lTCbSu,NEGATIVE
RT @BrianSozzi: Earnings reports like this from Coca-Cola will be the norm over the next few weeks. Via @YahooFinance https://t.co/8tzyve2M7D $KO $PEP,NEUTRAL
"Para cada camperito que necesita una dieta especial, el equipo de la UCI se la prepara. Vegetales, pollo, pescado. Para los que ingresan desnutridos agregan ensure y nestum. Si hay anemia morcilla o higado. Hace unos dias #Lujan ingresaba con un hilo de vida. No fue un milagro❤ https://t.co/04nAkxCPwi",NEUTRAL
