Texto	Sentiment
"Conductores de Uber y Lyft son trabajadores, dice regulador de California ???? Más detalles ???? https://t.co/JcbJiduMnm https://t.co/uP8t6MF7ul"	NEUTRAL
"Conductores de Uber y Lyft son trabajadores, dice regulador de California ???? Más información ???? https://t.co/LYUvbrUvjP https://t.co/D1bC5frghP"	NEUTRAL
RT @tscarlabrasil: Did you call an uber? I'm arriving ?? https://t.co/rYIiSwKiVV	NEUTRAL
Gana Uber en conducción autónoma: Presenta sistema que predice movimientos de peatones https://t.co/CgxVddkDii https://t.co/igshUCfn4A	NEUTRAL
"@moises_chinga @Uber_Chile @senadis_gob Hola Moisés, para poder ayudarte es necesario que ingreses un reclamo en contra de @Uber_Chile, llamando al 800 700 100 o en nuestro portal del consumidor: https://t.co/x80yU3fRZ2, así podrás detallar tu caso y adjuntar pruebas a tu reclamo. ¡Saludos!"	NEGATIVE
EN PORTADA | El profundo análisis de la FNE para descartar riesgos en la fusión #Uber-Cornershop https://t.co/50ubyV6Kun https://t.co/6DezbK7H3N	NEGATIVE
#DFFull El profundo análisis de la FNE para descartar riesgos en la fusión Uber-Cornershop https://t.co/vk8xLUsvRk https://t.co/gHBxVeiLAz	NEGATIVE
#DFFull El profundo análisis de la FNE para descartar riesgos en la fusión Uber-Cornershop https://t.co/vk8xLUaUsK https://t.co/1ptw0hXO8S	NEGATIVE
?? @pulso_tw | Recuperación de Uber llega lentamente en medio de pandemia https://t.co/6NAO7HPhaJ https://t.co/jxUUWdDrYh	NEUTRAL
RT @CacadorFortal: Quase pedindo o Uber rolou a terceira gozada.. hehe #amador @Gayamador18 @brotheragensbr https://t.co/1SOQavfha7	NEUTRAL
@rfantuzzih uso Uber y arriendo cuando necesito	NEUTRAL
RT @verstfortaleza: Cara divorciado com mulher tem@namorada mais adoro uma mamada de um puto UBER safado ????. @centralmachos @brotheragensbr @brotheragemssa @BOYZSPACE @meninosonline @JacksGayPorn https://t.co/M37H2JBTCt	NEUTRAL
"RT @turbogigi: Taxistas cobrando $20.000 desde Estación Central hasta el Consulado de Bolivia a los bolivianos que buscan refugio.... Ratas asquerosas, después piden que los apoyen en sus cagás de demandas y se extrañan de que prefiramos servicios como Uber."	NEGATIVE
AUDIO | Formalizan por “violencia innecesaria” a carabinero que disparó a conductor de Uber en Puerto Montt https://t.co/d3qtFaCK2f https://t.co/19HAX9dYMt	NEUTRAL
De Uber al cártel de la automoción: los clientes de la candidata del Gobierno para presidir la CNMC https://t.co/zfWyZ5yrdL vía @eldiarioes	NEUTRAL
FNE aprobó sin condiciones la adquisición de Cornershop por parte de Uber https://t.co/k7upIwa8o4 #Chile	NEUTRAL
"QT @cultrun: RT @ealcainster: El mejor análisis sindical sobre el teletrabajo @cultrun https://t.co/FWbPwhLwUP ; Algunas compañías optaron por unos vouchers que se podían cambiar en Glovo o en Ubereats, pero esta política decayó con las protestas de la Liga por el Veganismo Empresarial (LIVE). https://t.co/dGKlziENZr"	NEUTRAL
"QT @cultrun: Algunas compañías optaron por unos vouchers que se podían cambiar en Glovo o en Ubereats, pero esta política decayó con las protestas de la Liga por el Veganismo Empresarial (LIVE). ; Carta al comité de empresa de 2025 x @cultrun vía @elmundo_orbyt https://t.co/GzfIHs27KP"	NEUTRAL
"La info es confusa y solo mañana sabremos qué y cómo va a pasar, y otras interogantes. ?? *Google y Microsoft no cambiarían precios *Netflix sube sus planes *Uber no cambia en teoría, aunque Didi mandó un correo diciendo que sí *Aliexpress y Amazon: Según LUN, tampoco"	NEUTRAL
RT @soypuertomontt: El martes formalizarán a carabinero detenido por baleo a un chofer de Uber https://t.co/SFwGOJFToY https://t.co/W3c8Uhyd0D	NEUTRAL
Carabinero baleó a conductor de Uber tras patrullaje en el sector https://t.co/d7Y577xvft https://t.co/HVjjgTX1e9	NEUTRAL
Chofer de Uber resultó herido a bala por un carabinero en Puerto Montt	NEUTRAL
CEO de Cornershop tras aprobación de la FNE: estamos entusiasmados de trabajar con Uber para llevar nuestra misión aún más lejos https://t.co/9VDIxlSxUu https://t.co/u2Q9n7aBfj	NEUTRAL
Fiscalía Nacional Económica aprobó sin condiciones compra de Cornershop por parte de Uber https://t.co/Zdb6rNFbh7	NEUTRAL
?? @pulso_tw | FNE da luz verde a Uber para tomar el control de Cornershop “sin condiciones” y solo resta la aprobación de México https://t.co/K57qUpVZce https://t.co/Z8fBWPlgQZ	NEUTRAL
CEO de Cornershop tras aprobación de la FNE: Estamos entusiasmados de trabajar con Uber para llevar nuestra misión aún más lejos https://t.co/P9kfCCTXFt https://t.co/7dx3H9jKRs	NEUTRAL
?? @pulso_tw | FNE da luz verde a Uber para tomar el control de Cornershop “sin condiciones” y solo resta la aprobación de México https://t.co/8ThtX9ITNT https://t.co/wRwAXsSYYD	NEUTRAL
Administración judicial de la filial italiana de #Uber para investigar las condiciones de #trabajo de los #repartidores de #UberEats #Italia https://t.co/WT6749dAu0	NEUTRAL
CEO de Cornershop tras aprobación de la FNE: Estamos entusiasmados de trabajar con Uber para llevar nuestra misión aún más lejos https://t.co/P9kfCCTXFt https://t.co/P3KmwHAIL5	NEUTRAL
FNE aprobó sin condiciones la adquisición de Cornershop por parte de Uber https://t.co/w01B9SPnXI	NEUTRAL
FNE aprueba sin condiciones la compra de Cornershop por parte de Uber ? https://t.co/hBNE2Cj0A8 https://t.co/1PM9rQQvIP	NEUTRAL
RT @CNNChile: Aún falta que otros países den el visto bueno: FNE aprobó la adquisición de Uber sobre Cornershop https://t.co/IGOMsSHfzR https://t.co/qB87SW1dH3	NEUTRAL
Aún falta que otros países den el visto bueno: FNE aprobó la adquisición de Uber sobre Cornershop https://t.co/IGOMsSHfzR https://t.co/qB87SW1dH3	NEUTRAL
Fiscalía Nacional Económica visa sin condiciones la compra de Cornershop por parte de Uber ?? https://t.co/5fUv0wRjwH https://t.co/pwHVHzbY15	NEUTRAL
QT @manupalominos: Enviaremos oficio a @SeremiSaludRM y @DirecDelTrabajo para exigir condiciones mínimas de salubridad para trabajo de delivery. Jornadas de + de 12 horas sin acceso a baños ni casetas sanitarias. Riesgo para ellos y quienes solicitan productos. Cc @pedidosya @RappiChile @UberEats ; Esta foto la envía uno de los auditores de @adnradiochile. Este es el panorama en frontis del McDonalds de Bellavista. https://t.co/VYGUlM0uM4	NEGATIVE
"Aprobación en México y crecer en Brasil, los frentes de Cornershop-Uber https://t.co/fzXl0UYyLm https://t.co/M7nqoGcWyb"	NEUTRAL
Regulador chileno aprueba compra de participación en Cornershop por parte de Uber https://t.co/42GDnBODk6 https://t.co/mrLmO3kRY8	NEUTRAL
CEO de Cornershop tras aprobación de la FNE: Estamos entusiasmados de trabajar con Uber para llevar nuestra misión aún más lejos https://t.co/P9kfCCTXFt https://t.co/KaCZESgOoB	NEUTRAL
"??PODCAST #InformaciónPrivilegiada | FNE aprueba que Uber tome control de Cornershop, reaperturas impulsan mercado extranjero y dólar en $807 https://t.co/mq3lSak9Vg https://t.co/gOm5lvVjgP"	NEUTRAL
"@FerroOsorio @Muni_provi @RappiChile @CornershopChile @pedidosya @UberEats José Antonio por eso hemos iniciado fiscalización y labor educativa. Pero hay que exigir a empresas que hagan lo suyo y no me refiero al negocio que vende, si no a quienes contratan de velar por normas básicas."	NEGATIVE
"RT @evelynmatthei: Iniciamos fiscalizaciones y labores educativas con los deliverys. @RappiChile, @CornershopChile, @pedidosya y @UberEats han incumplido el distanciamiento social necesario, están siendo irresponsables con sus trabajadores y clientes. Vamos a ayudar, pero si no cumplen multaremos. https://t.co/cYSkS9bFvP"	NEGATIVE
"Iniciamos fiscalizaciones y labores educativas con los deliverys. @RappiChile, @CornershopChile, @pedidosya y @UberEats han incumplido el distanciamiento social necesario, están siendo irresponsables con sus trabajadores y clientes. Vamos a ayudar, pero si no cumplen multaremos. https://t.co/cYSkS9bFvP"	NEGATIVE
RT @Cooperativa: FNE aprobó compra de Cornershop por parte de Uber #CooperativaEnCasa https://t.co/Rn0wQn2r5C https://t.co/rJrk02bV2E	NEUTRAL
RT @FelipeGallegos7: ??AHORA: La Fiscalía Nacional Económica da luz verde a la compra de Cornershop por parte de Uber. @Cooperativa https://t.co/V7oBsSK9Em	NEUTRAL
MERCADOS| FNE aprobó sin condiciones la adquisición de Cornershop por parte de Uber https://t.co/oS0sek2vT1 https://t.co/HrIeDuXA52	NEUTRAL
Fiscalía Nacional Económica aprobó sin condiciones compra de Cornershop por parte de Uber » https://t.co/KDyUFT0myt https://t.co/jJfXZktl8f	NEUTRAL
"Uber, empresa de alcance mundial, recibió todas las aprobaciones para controlar a la chilena Cornershop. ¿Afectará esto en la competencia? Aquí detalles: https://t.co/tF6cXoEwbr"	NEUTRAL
Fiscalía Nacional Económica aprobó la compra de Cornershop por parte de Uber https://t.co/kBuEpWyqvt	NEUTRAL
?? FNE le da luz verde y sin condiciones a compra de Cornershop por parte de Uber https://t.co/GuHURqtX8N	NEUTRAL
FNE aprueba sin condiciones la compra de Cornershop por parte de Uber ? https://t.co/CJtS5LMOht https://t.co/5vut0xsKzb	NEUTRAL
Fiscalía Nacional Económica da luz verde a Uber para adquirir Cornershop https://t.co/7axILXlIFr	NEUTRAL
RT @ChileFne: La Fiscalía Nacional Económica aprobó sin condiciones la adquisición de Cornershop por parte de Uber. https://t.co/IP2okk5U5N https://t.co/P1KxGyZeZN	NEUTRAL
FNE aprobó compra de Cornershop por parte de Uber #CooperativaEnCasa https://t.co/Rn0wQn2r5C https://t.co/rJrk02bV2E	NEUTRAL
?? @pulso_tw | FNE da luz verde a Uber para tomar el control de Cornershop https://t.co/WxKkd6oPhm https://t.co/BFwoZ4d0pc	NEUTRAL
AHORA | FNE da luz verde y sin condiciones a compra de Cornershop por parte de Uber https://t.co/OVOApxCG1l https://t.co/p4v7XXG47V	NEUTRAL
?? #AlertaT13 | Fiscalía Nacional Económica aprueba sin condiciones venta de empresa chilena Cornershop a Uber https://t.co/XEHkd8qkuZ https://t.co/hkbKOJJMJr	NEUTRAL
RT @FelipeGallegos7: ??AHORA: La Fiscalía Nacional Económica da luz verde a la compra de Cornershop por parte de Uber. @Cooperativa https://t.co/V7oBsSK9Em	NEUTRAL
QT @ChileFne: Wena CTM!!! Se cuadraron con el emprendimiento ???????????? ; La Fiscalía Nacional Económica aprobó sin condiciones la adquisición de Cornershop por parte de Uber. https://t.co/IP2okk5U5N https://t.co/P1KxGyZeZN	POSITIVE
@Alepin2112 @infante Podrían hacer un podcast: Semidioses en Desgracia / Capítulo 1: El Sol de México y su spot de Ubereats.	NEUTRAL
RT @nikkimontero: at the Uber in #Quarantine days https://t.co/Dgy78Y2AS7 https://t.co/tbYBrJSMZC	NEUTRAL
Fundamentales de #Uber #PerdidasTrimestrales https://t.co/luBR1DuO3v	NEUTRAL
???Con @Ifranzani hablamos del regreso de Luis Miguel como rostro de Uber Eats. ¿Será repartidor también para pagar deudas? https://t.co/nOOhAwAcdE	NEUTRAL
RT @RafaAlfaro2: @ROMEOLEMUSNews @AsambleaSV Yo soy Uber yo me ofrezco a llevarselos hasta la @AsambleaSV ?????????? pobres payasos queriendo obligar a @nayibbukele	NEGATIVE
"Y le mandaría un informa a la @AsambleaSV y sus diputados por UBER, o UPS. No está obligado el presidente a ir físicamente!! https://t.co/R0nuccnQUX"	NEUTRAL
RT @mouse_cl: Hamburguesas y papitas fritas: Lo más buscado por los chilenos en Uber Eats durante la cuaretena https://t.co/FOt6prbCgz https://t.co/NXDEegHVZx	POSITIVE
"VIDEO | Luis Miguel,quien no se veía públicamente desde hacía varios meses, apareció sorprendiendo a todos en un entretenido spot de Uber Eats de México. https://t.co/LXbWtXTY3X vía @nacioncl"	NEUTRAL
"QT @AdonayPalacios: Si, dárselos por escrito, por correo regular, por Uber, por FedEx se los puede mandar, espero entiendas bien lo que significa “dar” ; @ROMEOLEMUSNews Del mismo que usted pone, lea más abajo, y esta resaltado para ubicarlo más fácil. https://t.co/J7VGrCElYF"	NEUTRAL
Luis Miguel reaparece en comercial de Uber Eats y genera ola de memes ? https://t.co/dAb8NHVbIr https://t.co/7tL5k800jr	NEUTRAL
at the Uber in #Quarantine days https://t.co/Dgy78Y2AS7 https://t.co/tbYBrJSMZC	NEUTRAL
QT @Durden: RT @Dalalhalabi: Todo el rato pensé que era el doble ; No hay indicador más cabrón de inflación y caída económica que Luis Miguel anunciando Uber Eats. https://t.co/9LdXIPZisw	NEGATIVE
Luis Miguel anuncia Uber Eats y el consumidor lo ve como una mala señal económica https://t.co/iXqC872DVM https://t.co/fdL4a6kAfU	NEUTRAL
NYC puts limits on food-delivery app fees #uber https://t.co/qvK3dF5ys3	NEUTRAL
"RT @AleTirachini: Estamos en busca de conductores de Transantiago, de apps pasajeros (Uber, Cabify, Beat, Didi) y apps reparto (UberEats, Cornershop, Rappi, PedidosYa) para responder una breve encuesta sobre su trabajo en pandemia. Pueden ponerse en contacto o difundir, muchas gracias."	NEUTRAL
"@cosiwawi antes de octubre del año pasado, habian aprox 12 %...eso es sin contar la gente q trabaja en uber o vende cosas por ahi"	NEUTRAL
"RT @AleTirachini: Estamos en busca de conductores de Transantiago, de apps pasajeros (Uber, Cabify, Beat, Didi) y apps reparto (UberEats, Cornershop, Rappi, PedidosYa) para responder una breve encuesta sobre su trabajo en pandemia. Pueden ponerse en contacto o difundir, muchas gracias."	NEUTRAL
"Con un 2% adicional de alza para los pasajeros seguiremos siendo la opción más económica del mercado. Somos aproximadamente un 10% más barato que Uber, por ejemplo. Esto también depende de cómo ellos van a aplicar el impuesto, asegura Simeng Wang. https://t.co/3FURU1utMH"	NEUTRAL
"Uber reduce el 25% de la fuerza laboral de India, su principal mercado asiático https://t.co/4S8a9ZOK9R https://t.co/iLbNxIy1tF"	NEUTRAL
QT @diegosalgado7: Opa! Bela dica! Vamos divulgar o trabalho do pai do ótimo @diegosalgado7 ; ATENÇÃO! MEU PAI é motorista da Uber e também do grupo de risco. Ele decidiu fazer e vender tortas de frango e palmito para pagar as contas. Elas são ótimas! Valor: R$ 26 (cerca de 1kg) Entrega gratuita: zonas sul e oeste de SP Interessou? Chama na DM Ajuda a compartilhar? https://t.co/1ILPmgCOIf	NEUTRAL
"#CuponesRata Hay -20% adicional en el sitio web de Sindelen con el código MAYO2020. Dejamos el código guardado en https://t.co/KcZLYiacoj para que no se pierda. También tenemos para cerveza, gas, libros, Uber Eats e incluso 50 Pokeballs gratis en Pokemon Go. https://t.co/V29uiutZCw"	NEUTRAL
@Guille28Saa @pedidosya @UberEats hum... en promedio nos sale 900 pesos. ¿En qué sector estás?	NEUTRAL
@wanderplane Fuente Suiza en Uber eats	NEUTRAL
"@jecquier @CornershopHQ @ChileFne La oferta es gran parte en acciones y el resto billete pa desarrollar el negocio. Sin esas lucas pal negocio, vale pocazo. Además las acciones de Uber de usd40 cayeron a usd14 y ahora a usd30. Además detrasito va a harta letra chica de hitos, compromisos que condicionan eso. https://t.co/uncvxhJih7"	NEGATIVE
Hola @Uber_Chile ! Tengo una idea: hay muchos pymes que no han podido funcionar porque no tienen cómo hacer llegar los materiales a sus trabajadores ni como despachar los productos una vez terminados. Si hacemos una campaña para eso? Ah? Eh ? Y? ??	POSITIVE
"@topimerino Y uber express? Eso q podis mandar algo o recibir algo? Bueno, si te sirve de algo mi oferta me avisas! ??????"	NEUTRAL
@josecorvalan @ChileFne @Uber @CornershopHQ @cofecemx Uta esa es justamente la weá llevan 6 meses pajeandose acá.	NEUTRAL
@jailabaca @ChileFne @Uber @CornershopHQ O coimeaos. Una de dos.	NEUTRAL
@jailabaca @ChileFne @Uber @CornershopHQ Weón es increible la weá. Pajeros qliaos.	NEUTRAL
Si kieren webear a alguien los de la @ChileFne vayan a webiar a los peces gordos. No a @uber y @CornershopHQ que no pesan ni un paquete de cabritas en ese mercao.	NEGATIVE
Uta y si no se apuran esos burócratas de la @ChileFne la weá de @uber se va a ir cortá y no va a haber un puto negocio por culpa de ellos. https://t.co/q1jyAj7reA	NEGATIVE
RT @UPLaRadio: Dueño local La Reyna del bajón #Maipu acusa represalias de @Carabdechile 52 comisaría por subir videos denunciando patrulla usada como Uber. Uno de los registros un funcionario se ve en evidente estado alcohólico en toque de queda. Lo amenazarian con quitarle sus motos https://t.co/BW1zO96kp4	NEUTRAL
Humo blanco en México: se define organismo que revisará operación #Uber-Cornershop https://t.co/8Dgp8x5cL9 https://t.co/w47AytJQjQ	NEUTRAL
?? @pulso_tw | ???? Tribunal de México deja en manos del Cofece la venta de Cornershop a Uber https://t.co/WqoY5PdZOJ https://t.co/PaGODQXzlG	NEUTRAL
#DFenT13 - Humo blanco en México: se define organismo que revisará operación Uber-Cornershop https://t.co/jak1w5ax7b	NEUTRAL
Humo blanco en México: se define organismo que revisará operación Uber-Cornershop https://t.co/1bBPOjaoCS https://t.co/kkhPfAy2Yd	NEUTRAL
?? @pulso_tw | Tribunal de México finalmente resuelve y determina que Cofece verá la operación Cornershop-Uber https://t.co/gCKhyMhu43 https://t.co/iGeLJHuiKJ	NEUTRAL
"Los doctores y médicos son los héroes con capa de esta pandemia, pero los héroes sin capa a mi opinión son los repartidores Uber eats, Rappi, pedidos ya etc, que día a día hacen delivery y que nos ofrecen cosas a domicilio para no salir de nuestro hogar y que también se exponen."	POSITIVE
?? @pulso_tw | Tribunal de México finalmente resuelve y determina que Cofece verá la operación Cornershop-Uber https://t.co/9wgzK1RS3G https://t.co/iBGgkNI46h	NEUTRAL
#21DeMayo los descuentos que yo tenia en @Uber_Chile EATS ya no corren??	NEUTRAL
?? @pulso_tw | Fundador de Cornershop a los reguladores por acuerdo con Uber: “Nos ponen en una situación muy absurda” https://t.co/9kfNvFTFKK https://t.co/Vk03bfLne9	NEUTRAL
?? @pulso_tw | Fundador de Cornershop a los reguladores por acuerdo con Uber: “Nos ponen en una situación muy absurda” https://t.co/9kfNvFC4ma https://t.co/IcZP1oiqVc	NEUTRAL
"#DFFull De la mano de Uber, Cornershop quiere debutar en una nueva ciudad brasileña todas las semanas https://t.co/BaklsBmRW9 https://t.co/Hs0nMTIF4C"	NEUTRAL
RT @macho_sc: Quer saber como pegar um Uber ? Dale rt que conto pra vcs ?????? @Agitando_tudo @_K_A_I_R_O_S @brotheragensbr @BOYZSPACE @Pollas_lefa2 @putariabareback @centralmachos @sotocahot @GayboysWorld @ATV19921 @CumLoverGay @JacksGayPorn @new_gaywanking https://t.co/JG6rkRK3mn	NEUTRAL
Acá metiendo mi primer uber en #cuba???? ?????? !! Hermosa gente! https://t.co/rvK1MT21Iu	NEUTRAL
"@MichaelTakerHD @Uber_Chile @SERNAC Estimado Michael, recomendamos que te comuniques directamente con @Uber_Chile para que puedan brindarte una mayor asistencia referente a este inconveniente que presentas al momento de aplicar el descuento. ¡Gracias por comunicarte con nosotros!"	NEUTRAL
Uber anuncia despidos masivos y cerrará 45 oficinas por la pandemia https://t.co/YrvLmlnSb8	NEGATIVE
#Uber anuncia que reducirá una cuarta parte de su fuerza laboral global a causa del #coronavirus ? https://t.co/I2sKXoMFfM https://t.co/iYT2Mt1JR7	NEGATIVE
MERCADOS| Uber anunció la desvinculación de 3.000 personas y el recorte de inversiones producto de la pandemia del COVID-19 https://t.co/D9bj9m0sTG https://t.co/LMwfbYckkQ	NEGATIVE
"RT @TheEconomist: Some of the best-known names in business started during steep slumps, including Airbnb, Uber and Microsoft. But this isn't the norm https://t.co/GjRHAfLRaW"	NEUTRAL
#CooperativaEnCasa Uber despedirá a otros 3.000 empleados y cerrará 45 oficinas en distintas partes del mundo: https://t.co/34FlL8Gxax https://t.co/nSiCWf9JjJ	NEGATIVE
RT @thecliniccl: ?? Uber anuncia despidos masivos y cerrará 45 oficinas por la pandemia https://t.co/mw0CWkZJTj	NEGATIVE
?? Uber anuncia despidos masivos y cerrará 45 oficinas por la pandemia https://t.co/mw0CWkZJTj	NEGATIVE
Uber planeó compensar a los trabajadores despedidos con al menos 10 semanas de pago y continuar proporcionándoles beneficios de salud hasta el final de este año. https://t.co/nIsPDzi2ql	NEGATIVE
?? @pulso_tw | ?? Uber anuncia nuevos despidos ante desplomes en viajes por cuarentenas para detener propagación del coronavirus https://t.co/9z9k7GzDMh https://t.co/GagpBDuS8K	NEGATIVE
Uber recortará 3.000 empleos adicionales y evaluará el funcionamiento de 45 oficinas en el mundo https://t.co/XIQp57k4we https://t.co/zOibHTEG9y	NEGATIVE
"QT @CNBCnow: Uber en modo “El último cierra la puerta y apaga la luz” ; BREAKING: Uber will cut about 3,000 more jobs, will close more than three dozen offices, and is exploring selling some non-core businesses - Dow Jones https://t.co/SPmn9O46Di"	NEGATIVE
El esgrimista olímpico Ryo Miyake ha comenzado a entregar comida por Uber Eats para mantener su condición física y generar ingresos en Japón ??????????? https://t.co/jHEZxjN6Fd	NEUTRAL
¿Sabías qué @DonaSangreStgo y @Uber_Chile hicieron una alianza para seguir salvando vidas? Si tu comuna de residencia NO está en cuarentena y quieres venir a donar sangre te regalan el viaje de ida y vuelta con un código de descuento de $8.000 por tramo https://t.co/eTXmJdm9dz https://t.co/LzdP4vOZ2f	POSITIVE
RT @Rafinhasade: Novinho Enrabado e leitado pelo entregador UBEREATS @vintagegaybr @hot_connection2 @hotprince__ @AqueleDoVale @hotmenvideos @OliGaySexPornX @AlejandroCasFan @brotheragensbr @dotado_paulista @BoyzSpace @xxx_men_pt @_K_A_I_R_O_S @Otavio692x @pornoawards https://t.co/8tADinONNc	NEUTRAL
El esgrimista olímpico Ryo Miyake ha comenzado a entregar comida por Uber Eats para mantener su condición física y generar ingresos en Japón ??????????? https://t.co/WX0Zz3LQ3F	NEUTRAL
QT @TadashiTakaoka: Uffff ; 3500 despedidos de Uber en 3 minutos. Brígido. Son tiempos duros y tenemos que apoyarnos: https://t.co/Wa4vyTbwxf @DailyMail	NEGATIVE
RT @Otavio692x: Fariam esse UBER? ?????????????????: @xxx_men_pt @hot_connection2 @JJRio3 @vintagegaybr @DotadoPaulista2 @BoyzSpace @PRAZERTOTAL6 @mamadordepika @Hot1Gaucho @L0B0_97 @GutoJnior1 @novinhoobsb_ @brotheragensbr @new_gaywanking @kxorraoatv2 https://t.co/Whf6CNxfHY	NEUTRAL
Uber y aplicaciones de transporte no podrán circular en las 38 comunas que rige la cuarentena en Santiago https://t.co/3j3JjXTywX	NEUTRAL
RT @FelipeP30217919: Mamando o uber na quarentena.. @GayAmadores @sotocahot @IEducado @XvideosGay18 @boyarchives @BoyzSpace @xxx_men_pt @pornmedia07 @entrehomensbh @magmagneto @SonyRtt @moreno31rj @brotheragensbr @QGDosBoys @PRAZERTOTAL6 @xxx_men_pt @MagrinhoDotado4 https://t.co/JtcjwCjChB	NEUTRAL
Viajes con precaución: Uber exigirá a sus conductores el uso de mascarillas https://t.co/KxQ7KBvWE6	NEUTRAL
"??Desde el lunes 18 de mayo, los conductores de Uber deberán sacarse una selfie usando mascarilla Por ahora la medida solo regirá en Estados Unidos, pero pronto será implementada en Canadá, India, y la mayor parte de Europa y Latinoamérica. https://t.co/iJAfsLOF3U"	NEUTRAL
?? Uber requerirá que tanto los conductores como los pasajeros lleven mascarilla https://t.co/PJ8n6PKv3B	NEUTRAL
El esgrimista olímpico Ryo Miyake ha comenzado a entregar comida por Uber Eats para mantener su condición física y generar ingresos en Japón ???? https://t.co/sSK1646OwI	NEUTRAL
RT @garottox: Aceita pagamento na mamada Sr Uber? ?????? @DotadoPaulista2 @brotheragensbr @new_gaywanking @BoyzSpace @JacksGayPorn @joto_ddiamantes @xxx_men_pt @P0RNSTARBR @new_gaywanking https://t.co/cOLw9jz7tw	NEUTRAL
El esgrimista olímpico Ryo Miyake ha comenzado a entregar comida por Uber Eats para mantener su condición física y generar ingresos en Japón ???? https://t.co/C9Q5mgeh5m	NEUTRAL
El esgrimista olímpico Ryo Miyake ha comenzado a entregar comida por Uber Eats para mantener su condición física y generar ingresos en Japón ?????? https://t.co/pAM7dC284T	NEUTRAL
RT @macho_sc: Hoje vou fazer UBER assim. Alguém precisando de uma corrida aí? ?? @Agitando_tudo @_K_A_I_R_O_S @brotheragensbr @BOYZSPACE @Pollas_lefa2 @putariabareback @centralmachos @BrasiliaLgbt @sotocahot @ATV19921 https://t.co/IhztPGi4i2	NEUTRAL
Uber da un nuevo paso en medio de la pandemia: apunta a comprar a su rival Grubhub https://t.co/5x8gNYr8t0 https://t.co/0tQGBg5msH	NEUTRAL
RT @mouse_cl: Uber presentó al sistema de verificación que exigirá a sus conductores por el coronavirus https://t.co/yyjk8SGPYQ https://t.co/vN29WO3NSe	NEUTRAL
El esgrimista olímpico Ryo Miyake ha comenzado a entregar comida por Uber Eats para mantener su condición física y generar ingresos en Japón ?????? https://t.co/TjYjj0XQTt	NEUTRAL
RT @ScorpionnZs: Dando gostoso para o entregador do Uber Eats. #Barebacking #semcapa @centralmachos @P0RNSTARBR @brotheragensbr @putosempudor @divulgaputosbr @sindicatodosdvs @gay__porno @soboysbr @CruisingSp @boyzspace @xxx_men_pt @Bare_Prep_SP @Agitando_tudo @DotadaoPaulista @eitapowrra https://t.co/xBe9BxafQH	NEUTRAL
RT @ScorpionnZs: Pagando a corrida do uber com o cu. ?? @centralmachos @P0RNSTARBR @brotheragensbr @putosempudor @divulgaputosbr @sindicatodosdvs @acasadoleiteBBK @gay__porno @soboysbr @CruisingSp @boyzspace @xxx_men_pt @GSafadinhos @Bare_Prep_SP @Agitando_tudo @DotadaoPaulista https://t.co/bLonq55C9Z	NEUTRAL
RT @ScorpionnZs: O entregador do Uber Eats veio me entregar o cu ?? @centralmachos @P0RNSTARBR @brotheragensbr @putosempudor @divulgaputosbr @sindicatodosdvs @gay__porno @soboysbr @CruisingSp @GSafadinhos @Bare_Prep_SP @acasadoleiteBBK @Agitando_tudo @DotadaoPaulista @eitapowrra @PRAZERTOTAL6 https://t.co/YbkXnShEvh	NEUTRAL
¿Sabías qué @DonaSangreStgo y @Uber_Chile hicieron una alianza para seguir salvando vidas? Si tu comuna de residencia NO está en cuarentena y quieres venir a donar sangre te regalan el viaje de ida y vuelta con un código de descuento de $8.000 por tramo ?? https://t.co/eTXmJdm9dz https://t.co/AaKUAvLdGc	POSITIVE
¿Sabías qué @DonaSangreStgo y @Uber_Chile hicieron una alianza para seguir salvando vidas? Si tu comuna de residencia NO está en cuarentena y quieres venir a donar sangre te regalan el viaje de ida y vuelta con un código de descuento de $8.000 por tramo https://t.co/eTXmJdDK57 https://t.co/HYFfmufW4e	POSITIVE
Uber Eats Caracas https://t.co/OWyeywpqjE	NEUTRAL
@LilianaCasti No lo veo como al revés. Lo veo como un paso necesario para poder trabajar. Qué prefieres? Ser un psicólogo que estudia coaching o un psicólogo que hace Uber? Ambos oficios son absolutamente válidos. Te desmerece ser coach? Te desmerece ser Uber? Creo que ninguno desmerece	NEUTRAL
RT @MrspiderSV: El marero de la 18 Sureños que embistio a los policias y soldados habria sido deportado de USA y la @prensagrafica @elsalvadorcom @ElMundoSV dicen que era un joven de UBER que hdp mas mentirosos. https://t.co/XPg9fve9ns	NEUTRAL
Números de #UBER por unidades de negocios.. https://t.co/EK9EuKthmt	NEUTRAL
RT @DiversaoGay18: Batendo uma com o Uber #SINDICATODOSDIVULGADORES @Divulga_Gays @brotheragensbr @dotado_paulista @QGDosBoys @BoyzSpace @Relaxa3goza @homensdobrasil @Rolasdanet @xxx_men_pt @putosempudor @DotadaoPaulista @LoveRolas https://t.co/9yebIkVfbi	NEUTRAL
"??PODCAST #InformaciónPrivilegiada | Bolsa sobre 4.000 puntos, resultados de Uber, IPC nulo y la tarea del ministro de Desarrollo Social https://t.co/DLC2DkFWr9 https://t.co/JaILoqvkuK"	NEUTRAL
"Uber pierde 2.946 millones en plena pandemia, el triple que el año pasado https://t.co/Ipl9sO2Sop"	NEGATIVE
